YEAR,ACT,NSW,NT,QLD,SA,TAS,VIC,WA,Aust,condition,updated
1994,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,008,"11 June, 2020"
1995,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,008,"11 June, 2020"
1996,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,008,"11 June, 2020"
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"11 June, 2020"
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"11 June, 2020"
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"11 June, 2020"
2000,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,008,"11 June, 2020"
2001,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,008,"11 June, 2020"
2002,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,008,"11 June, 2020"
2003,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,008,"11 June, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,008,"11 June, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"11 June, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"11 June, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"11 June, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,008,"11 June, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"11 June, 2020"
2011,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,008,"11 June, 2020"
2012,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,008,"11 June, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"11 June, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"11 June, 2020"
2015,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,008,"11 June, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"11 June, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"11 June, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"11 June, 2020"
2019,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,008,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"11 June, 2020"
2001,3.1,3.0,127.9,11.6,4.3,16.5,9.2,8.6,8.4,061,"11 June, 2020"
2002,11.1,4.6,107.3,55.3,8.3,9.9,5.9,11.7,16.7,061,"11 June, 2020"
2003,2.4,3.1,47.6,4.3,5.3,5.4,4.3,22.4,6.2,061,"11 June, 2020"
2004,1.8,5.3,54.8,17.6,5.4,3.7,6.2,6.3,8.4,061,"11 June, 2020"
2005,8.1,12.7,40.3,34.9,10.9,4.5,10.3,9.1,15.9,061,"11 June, 2020"
2006,23.6,11.5,34.0,17.4,13.0,5.7,21.7,12.2,15.7,061,"11 June, 2020"
2007,2.6,8.0,51.9,10.5,28.6,7.5,12.1,28.7,13.5,061,"11 June, 2020"
2008,3.2,7.0,46.4,16.5,3.8,7.2,8.6,7.5,9.4,061,"11 June, 2020"
2009,29.9,20.7,66.8,33.7,6.6,13.3,19.3,10.5,21.3,061,"11 June, 2020"
2010,3.3,4.9,42.2,6.8,2.9,19.7,7.9,6.2,6.7,061,"11 June, 2020"
2011,3.5,5.0,40.6,10.4,7.8,8.2,4.7,19.1,8.1,061,"11 June, 2020"
2012,5.0,9.4,99.6,30.0,9.8,8.2,8.2,6.9,13.8,061,"11 June, 2020"
2013,10.2,15.0,36.8,16.5,8.1,14.4,21.9,15.0,16.7,061,"11 June, 2020"
2014,7.7,5.6,35.8,14.2,13.3,6.4,10.8,12.3,10.3,061,"11 June, 2020"
2015,6.6,13.8,50.3,27.5,24.6,3.7,14.2,10.0,17.1,061,"11 June, 2020"
2016,11.9,15.5,114.0,48.9,25.2,6.4,13.2,9.6,22.4,061,"11 June, 2020"
2017,20.1,15.9,36.4,26.1,20.4,8.4,18.7,15.5,19.1,061,"11 June, 2020"
2018,5.7,8.8,42.4,21.3,11.3,7.0,11.8,4.7,12.0,061,"11 June, 2020"
2019,3.6,8.4,57.8,14.4,7.4,4.9,11.7,8.1,10.7,061,"11 June, 2020"
2020,2.9,4.6,14.6,11.1,3.5,0.8,4.7,17.5,7.2,061,"11 June, 2020"
1991,NN,0.1,0.6,0.4,0.0,0.0,0.0,0.0,0.1,003,"11 June, 2020"
1992,NN,0.0,5.9,11.2,0.1,0.0,0.0,0.0,2.0,003,"11 June, 2020"
1993,0.0,0.1,2.9,21.2,0.0,0.0,0.0,0.0,3.8,003,"11 June, 2020"
1994,0.0,0.0,2.9,0.1,0.1,0.0,0.0,0.1,0.1,003,"11 June, 2020"
1995,0.0,0.2,5.0,0.4,0.1,0.2,0.0,0.1,0.2,003,"11 June, 2020"
1996,0.3,0.2,2.7,2.8,0.1,0.0,0.0,0.5,0.7,003,"11 June, 2020"
1997,0.3,0.3,3.7,3.8,0.1,0.2,0.1,0.7,0.9,003,"11 June, 2020"
1998,2.2,0.9,5.2,13.9,0.2,0.4,0.2,1.1,3.1,003,"11 June, 2020"
1999,0.6,0.2,15.8,1.8,0.5,0.0,0.0,1.0,0.7,003,"11 June, 2020"
2000,0.3,0.3,47.2,2.4,0.4,0.0,0.1,0.4,1.1,003,"11 June, 2020"
2001,3.4,0.9,21.3,1.2,0.5,0.4,0.1,0.8,0.9,003,"11 June, 2020"
2002,0.9,1.1,15.8,2.2,0.5,0.2,0.2,0.9,1.1,003,"11 June, 2020"
2003,2.1,1.1,10.4,19.4,0.6,0.2,0.3,0.9,4.4,003,"11 June, 2020"
2004,1.8,0.5,9.4,7.1,0.3,0.2,0.2,0.4,1.8,003,"11 June, 2020"
2005,0.6,0.7,6.8,3.0,0.3,0.0,0.3,0.9,1.1,003,"11 June, 2020"
2006,1.8,0.8,10.0,1.9,0.7,0.0,0.1,0.8,0.9,003,"11 June, 2020"
2007,0.9,1.2,7.0,2.9,1.5,0.6,0.3,2.6,1.5,003,"11 June, 2020"
2008,1.7,2.2,10.5,5.3,1.9,1.2,0.2,4.5,2.6,003,"11 June, 2020"
2009,5.1,1.9,14.2,23.8,1.2,0.4,0.7,5.9,6.5,003,"11 June, 2020"
2010,4.1,3.3,18.3,6.4,1.4,1.4,2.2,22.0,5.6,003,"11 June, 2020"
2011,4.1,2.0,10.4,4.1,1.4,0.6,2.0,13.6,3.7,003,"11 June, 2020"
2012,5.8,4.0,28.8,5.3,3.1,1.6,5.8,21.7,6.8,003,"11 June, 2020"
2013,3.1,4.0,23.2,10.4,4.5,3.7,7.1,19.3,7.9,003,"11 June, 2020"
2014,4.1,5.0,25.5,8.3,4.3,3.3,5.7,17.9,7.3,003,"11 June, 2020"
2015,4.8,4.5,22.5,5.5,4.4,3.7,6.4,21.8,7.2,003,"11 June, 2020"
2016,9.4,6.2,39.5,8.0,6.7,6.2,8.5,21.9,9.3,003,"11 June, 2020"
2017,9.7,4.0,11.7,4.6,2.4,1.5,4.7,6.9,4.6,003,"11 June, 2020"
2018,4.8,3.6,10.5,3.4,2.6,1.9,3.7,5.3,3.7,003,"11 June, 2020"
2019,7.8,5.8,14.1,4.9,3.9,3.8,4.1,12.8,5.9,003,"11 June, 2020"
2020,0.5,0.6,4.9,0.8,1.2,0.4,0.1,2.3,0.8,003,"11 June, 2020"
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
1992,0.0,0.0,1.8,0.0,0.1,0.0,0.0,0.0,0.0,009,"11 June, 2020"
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2001,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2011,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2013,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2016,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2017,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2018,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2019,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,009,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,009,"11 June, 2020"
1991,0.0,NN,12.1,0.5,NN,NN,0.0,2.3,0.8,010,"11 June, 2020"
1992,0.0,NN,23.1,0.6,NN,NN,0.0,1.6,0.9,010,"11 June, 2020"
1993,0.0,NN,21.5,0.5,NN,0.0,0.0,1.0,0.7,010,"11 June, 2020"
1994,0.0,NN,42.3,0.9,NN,0.0,0.0,1.1,1.2,010,"11 June, 2020"
1995,0.0,NN,25.1,0.6,NN,0.0,0.0,1.3,0.9,010,"11 June, 2020"
1996,0.0,NN,12.5,0.4,NN,0.0,0.0,1.2,0.6,010,"11 June, 2020"
1997,0.0,NN,17.4,0.2,NN,0.0,0.0,0.7,0.5,010,"11 June, 2020"
1998,0.0,NN,9.3,0.3,NN,0.0,0.0,0.4,0.3,010,"11 June, 2020"
1999,0.0,NN,3.1,0.1,NN,0.0,0.0,0.4,0.2,010,"11 June, 2020"
2000,0.0,NN,3.5,0.3,NN,0.0,0.0,0.2,0.2,010,"11 June, 2020"
2001,0.0,NN,6.4,0.3,NN,0.0,0.0,0.5,0.3,010,"11 June, 2020"
2002,0.0,0.0,4.4,0.2,0.0,0.0,0.0,0.1,0.1,010,"11 June, 2020"
2003,0.0,0.0,3.0,0.2,0.0,0.0,0.0,0.1,0.1,010,"11 June, 2020"
2004,0.0,0.0,3.0,0.1,0.0,0.0,0.0,0.1,0.1,010,"11 June, 2020"
2005,0.0,0.0,1.9,0.2,0.0,0.0,0.0,0.0,0.1,010,"11 June, 2020"
2006,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,010,"11 June, 2020"
2007,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,010,"11 June, 2020"
2008,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,010,"11 June, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"11 June, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"11 June, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"11 June, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"11 June, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"11 June, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"11 June, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"11 June, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"11 June, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"11 June, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"11 June, 2020"
1991,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.6,001,"11 June, 2020"
1992,0.0,0.1,4.7,1.0,0.0,0.0,0.0,0.0,0.2,001,"11 June, 2020"
1993,0.0,0.0,0.0,2.1,0.0,0.0,0.3,0.0,0.5,001,"11 June, 2020"
1994,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,001,"11 June, 2020"
1995,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.1,001,"11 June, 2020"
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,001,"11 June, 2020"
1997,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,001,"11 June, 2020"
1998,0.0,0.1,0.5,1.0,0.0,0.0,0.8,0.0,0.4,001,"11 June, 2020"
1999,0.0,0.0,0.0,0.3,0.0,0.0,0.8,0.0,0.3,001,"11 June, 2020"
2000,0.0,0.1,0.0,0.3,0.0,0.0,0.6,0.0,0.2,001,"11 June, 2020"
2001,0.3,0.2,0.0,0.1,0.0,0.0,0.3,0.0,0.2,001,"11 June, 2020"
2002,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.1,001,"11 June, 2020"
2003,0.0,0.1,0.0,1.1,0.0,0.0,0.1,0.0,0.3,001,"11 June, 2020"
2004,0.0,0.2,0.0,1.3,0.0,0.0,0.1,0.0,0.3,001,"11 June, 2020"
2005,0.0,0.1,0.0,0.4,0.0,0.0,0.1,0.0,0.1,001,"11 June, 2020"
2006,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.1,001,"11 June, 2020"
2007,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,001,"11 June, 2020"
2008,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,001,"11 June, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,001,"11 June, 2020"
2011,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.1,001,"11 June, 2020"
2012,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,001,"11 June, 2020"
2013,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.1,001,"11 June, 2020"
2014,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.1,001,"11 June, 2020"
2015,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,001,"11 June, 2020"
2016,0.2,0.5,0.4,1.0,0.1,0.2,0.2,0.6,0.5,001,"11 June, 2020"
2017,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,001,"11 June, 2020"
2018,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,001,"11 June, 2020"
2019,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,001,"11 June, 2020"
2020,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,001,"11 June, 2020"
1991,2.1,6.5,450.2,18.5,11.2,2.8,9.0,39.7,16.8,011,"11 June, 2020"
1992,2.7,8.2,359.0,16.9,11.3,1.9,18.4,51.2,19.8,011,"11 June, 2020"
1993,5.7,6.4,394.3,19.0,10.1,1.1,15.1,47.5,18.6,011,"11 June, 2020"
1994,3.0,5.9,426.5,21.7,10.8,1.7,11.0,49.3,18.5,011,"11 June, 2020"
1995,3.3,7.0,302.3,23.4,17.2,0.6,7.7,59.2,18.7,011,"11 June, 2020"
1996,6.1,8.5,461.7,30.0,19.7,0.4,9.0,62.9,23.0,011,"11 June, 2020"
1997,6.8,10.2,576.0,27.7,41.5,1.3,7.2,72.3,26.8,011,"11 June, 2020"
1998,9.0,16.7,634.0,32.9,29.5,2.5,10.6,66.9,30.0,011,"11 June, 2020"
1999,6.4,20.2,581.6,34.5,15.3,4.4,15.0,53.8,29.7,011,"11 June, 2020"
2000,4.4,16.4,600.1,32.9,17.2,3.6,17.4,71.3,30.8,011,"11 June, 2020"
2001,6.2,20.8,714.8,30.7,14.3,4.4,16.3,69.6,32.5,011,"11 June, 2020"
2002,4.6,23.1,751.0,25.6,13.7,3.0,19.3,70.7,33.3,011,"11 June, 2020"
2003,9.2,20.0,713.8,27.9,19.5,4.4,24.0,74.4,34.4,011,"11 June, 2020"
2004,10.6,21.5,779.1,31.1,24.6,5.8,22.5,71.5,35.9,011,"11 June, 2020"
2005,10.3,23.5,880.0,36.5,26.4,7.2,24.3,78.2,40.0,011,"11 June, 2020"
2006,10.1,25.7,849.5,39.1,32.3,3.7,25.8,81.4,42.1,011,"11 June, 2020"
2007,13.1,20.2,748.5,33.3,29.1,7.7,19.2,83.3,36.7,011,"11 June, 2020"
2008,6.0,19.2,705.4,38.8,30.6,5.0,17.6,77.9,36.1,011,"11 June, 2020"
2009,15.5,23.4,686.2,41.2,22.9,4.2,27.8,60.1,38.1,011,"11 June, 2020"
2010,15.5,32.2,841.2,54.1,28.9,3.9,32.1,61.3,46.9,011,"11 June, 2020"
2011,34.8,39.9,844.0,65.8,26.8,3.7,34.0,78.1,54.1,011,"11 June, 2020"
2012,24.4,56.3,772.3,58.9,32.8,6.8,45.3,87.0,61.4,011,"11 June, 2020"
2013,29.7,56.5,808.8,58.6,48.3,13.5,56.0,79.3,65.1,011,"11 June, 2020"
2014,30.9,64.5,717.2,57.7,43.6,12.7,55.4,87.1,66.9,011,"11 June, 2020"
2015,35.6,71.1,747.5,63.5,46.7,11.1,81.4,90.8,77.6,011,"11 June, 2020"
2016,49.9,90.4,720.0,83.2,64.8,16.0,102.3,131.5,98.7,011,"11 June, 2020"
2017,60.7,117.0,709.0,103.0,73.8,22.4,116.3,129.9,115.3,011,"11 June, 2020"
2018,78.2,132.0,861.0,97.8,74.2,28.4,125.8,131.7,123.6,011,"11 June, 2020"
2019,79.4,146.7,536.8,119.3,120.9,29.7,135.1,151.2,137.1,011,"11 June, 2020"
2020,34.7,55.3,177.9,57.9,40.6,17.4,47.3,66.1,53.9,011,"11 June, 2020"
1999,0.0,0.2,0.5,0.0,0.2,0.0,0.2,0.0,0.1,055,"11 June, 2020"
2000,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,055,"11 June, 2020"
2001,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,055,"11 June, 2020"
2002,0.0,0.1,0.5,0.0,0.0,0.0,0.1,0.0,0.1,055,"11 June, 2020"
2003,0.0,0.1,0.5,0.0,0.2,0.0,0.1,0.1,0.1,055,"11 June, 2020"
2004,0.0,0.1,0.5,0.0,0.2,0.0,0.0,0.1,0.1,055,"11 June, 2020"
2005,0.0,0.2,0.0,0.1,0.1,0.4,0.1,0.0,0.1,055,"11 June, 2020"
2006,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,055,"11 June, 2020"
2007,0.3,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.1,055,"11 June, 2020"
2008,0.0,0.2,0.5,0.2,0.2,0.0,0.1,0.0,0.2,055,"11 June, 2020"
2009,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.1,055,"11 June, 2020"
2010,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,055,"11 June, 2020"
2011,0.0,0.1,0.4,0.0,0.2,0.0,0.1,0.0,0.1,055,"11 June, 2020"
2012,0.0,0.1,0.0,0.1,0.0,0.2,0.1,0.0,0.1,055,"11 June, 2020"
2013,0.0,0.1,0.4,0.0,0.1,0.0,0.0,0.0,0.1,055,"11 June, 2020"
2014,0.0,0.1,0.4,0.1,0.2,0.2,0.1,0.0,0.1,055,"11 June, 2020"
2015,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,055,"11 June, 2020"
2016,0.0,0.1,0.0,0.1,0.1,0.4,0.0,0.1,0.1,055,"11 June, 2020"
2017,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,055,"11 June, 2020"
2018,0.0,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.1,055,"11 June, 2020"
2019,0.0,0.1,0.0,0.1,0.0,0.2,0.2,0.0,0.1,055,"11 June, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,055,"11 June, 2020"
1991,3.5,3.6,0.0,4.0,2.5,2.1,4.6,NN,3.8,012,"11 June, 2020"
1992,3.4,3.6,2.4,2.6,4.3,1.5,2.5,NN,3.1,012,"11 June, 2020"
1993,3.0,2.1,11.6,2.3,3.4,2.1,1.3,NN,2.1,012,"11 June, 2020"
1994,0.3,1.0,0.6,1.0,1.2,1.3,0.5,0.7,0.9,012,"11 June, 2020"
1995,0.3,0.5,2.8,0.3,0.5,1.1,0.2,0.3,0.4,012,"11 June, 2020"
1996,0.6,0.2,2.7,0.3,0.4,0.2,0.2,0.1,0.3,012,"11 June, 2020"
1997,0.0,0.3,1.6,0.4,0.1,0.4,0.0,0.3,0.2,012,"11 June, 2020"
1998,0.0,0.2,0.0,0.4,0.1,0.4,0.1,0.3,0.2,012,"11 June, 2020"
1999,0.3,0.2,1.5,0.3,0.3,0.0,0.1,0.2,0.2,012,"11 June, 2020"
2000,0.0,0.1,1.0,0.3,0.1,0.0,0.1,0.1,0.1,012,"11 June, 2020"
2001,0.0,0.1,1.5,0.1,0.1,0.0,0.0,0.1,0.1,012,"11 June, 2020"
2002,0.0,0.2,2.0,0.2,0.1,0.0,0.0,0.3,0.1,012,"11 June, 2020"
2003,0.0,0.1,1.0,0.2,0.1,0.4,0.0,0.1,0.1,012,"11 June, 2020"
2004,0.0,0.1,1.5,0.2,0.1,0.2,0.0,0.0,0.1,012,"11 June, 2020"
2005,0.0,0.1,0.5,0.1,0.0,0.0,0.1,0.1,0.1,012,"11 June, 2020"
2006,0.0,0.2,1.0,0.1,0.0,0.0,0.0,0.0,0.1,012,"11 June, 2020"
2007,0.0,0.1,0.9,0.1,0.1,0.0,0.0,0.1,0.1,012,"11 June, 2020"
2008,0.0,0.1,0.9,0.1,0.1,0.2,0.1,0.0,0.1,012,"11 June, 2020"
2009,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.2,0.1,012,"11 June, 2020"
2010,0.0,0.1,0.9,0.1,0.1,0.0,0.1,0.1,0.1,012,"11 June, 2020"
2011,0.0,0.1,0.9,0.1,0.0,0.0,0.0,0.0,0.1,012,"11 June, 2020"
2012,0.0,0.0,0.4,0.1,0.1,0.2,0.1,0.0,0.1,012,"11 June, 2020"
2013,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.1,012,"11 June, 2020"
2014,0.0,0.1,0.4,0.2,0.1,0.0,0.1,0.0,0.1,012,"11 June, 2020"
2015,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.1,0.1,012,"11 June, 2020"
2016,0.0,0.1,0.4,0.1,0.1,0.0,0.1,0.0,0.1,012,"11 June, 2020"
2017,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.1,012,"11 June, 2020"
2018,0.0,0.1,0.4,0.1,0.2,0.0,0.0,0.0,0.1,012,"11 June, 2020"
2019,0.0,0.1,1.2,0.1,0.1,0.0,0.0,0.1,0.1,012,"11 June, 2020"
2020,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,012,"11 June, 2020"
1991,0.3,1.1,0.0,0.0,0.3,0.0,0.3,NN,0.5,037,"11 June, 2020"
1992,0.3,0.3,0.0,0.0,0.3,0.0,0.2,NN,0.2,037,"11 June, 2020"
1993,0.0,0.1,0.0,0.0,0.3,0.0,0.1,NN,0.1,037,"11 June, 2020"
1994,0.0,0.0,0.0,0.0,0.3,0.0,0.0,NN,0.0,037,"11 June, 2020"
1995,0.0,0.0,0.0,0.0,0.2,0.0,0.2,NN,0.1,037,"11 June, 2020"
1996,0.0,0.0,0.0,0.0,0.1,0.0,0.2,NN,0.1,037,"11 June, 2020"
1997,0.0,0.0,0.0,0.0,0.1,0.0,0.1,NN,0.0,037,"11 June, 2020"
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NN,0.0,037,"11 June, 2020"
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NN,0.0,037,"11 June, 2020"
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NN,0.0,037,"11 June, 2020"
2001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,037,"11 June, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037,"11 June, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037,"11 June, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037,"11 June, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037,"11 June, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037,"11 June, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037,"11 June, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037,"11 June, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037,"11 June, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037,"11 June, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037,"11 June, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037,"11 June, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037,"11 June, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037,"11 June, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,037,"11 June, 2020"
