YEAR,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,condition,updated
2015,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"25 July, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,078,"25 July, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,078,"25 July, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"25 July, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,078,"25 July, 2020"
2020,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,078,"25 July, 2020"
1994,4.8,5.7,5.8,4.7,5.8,5.9,4.6,5.2,4.5,4.5,4.7,4.2,007,"25 July, 2020"
1995,4.8,4.6,5.2,3.7,4.9,4.0,3.2,4.1,4.3,5.1,5.0,4.7,007,"25 July, 2020"
1996,5.4,5.7,5.9,6.0,6.3,5.2,6.0,5.9,5.6,6.3,6.3,5.1,007,"25 July, 2020"
1997,6.9,6.9,6.4,7.8,6.9,6.9,7.0,6.5,6.0,7.3,6.8,6.0,007,"25 July, 2020"
1998,7.4,7.3,8.8,8.0,8.7,8.0,7.9,8.0,8.2,8.5,7.9,7.5,007,"25 July, 2020"
1999,5.7,6.0,6.9,6.6,6.1,6.2,6.7,6.6,6.1,5.9,6.5,5.5,007,"25 July, 2020"
2000,6.3,7.1,7.8,6.3,7.9,7.1,7.1,8.6,7.2,8.2,8.6,6.8,007,"25 July, 2020"
2001,8.5,8.7,10.0,7.3,9.9,8.5,8.9,9.5,7.8,9.4,9.2,7.2,007,"25 July, 2020"
2002,10.2,10.0,10.0,10.2,11.3,10.1,10.6,10.6,10.8,11.0,10.9,9.6,007,"25 July, 2020"
2003,11.7,12.8,13.2,11.1,13.9,13.1,14.1,12.7,12.6,13.9,12.8,12.4,007,"25 July, 2020"
2004,14.6,15.2,16.2,14.3,15.7,14.9,14.6,14.9,15.2,15.0,16.5,14.4,007,"25 July, 2020"
2005,15.5,17.4,18.2,17.7,19.0,17.3,16.9,17.4,16.0,16.8,17.9,14.7,007,"25 July, 2020"
2006,18.6,19.5,21.8,17.3,21.2,18.9,18.6,20.6,18.3,19.9,20.3,17.3,007,"25 July, 2020"
2007,20.2,21.9,22.7,18.5,24.4,20.0,20.4,20.9,19.0,22.7,21.7,17.6,007,"25 July, 2020"
2008,22.2,24.7,21.7,24.0,25.1,22.2,24.0,22.7,22.2,24.0,22.1,21.0,007,"25 July, 2020"
2009,22.2,24.3,25.9,24.2,27.7,25.8,23.7,23.1,23.6,24.3,24.2,22.3,007,"25 July, 2020"
2010,25.3,29.5,31.9,26.7,29.6,29.2,27.6,28.4,27.7,27.2,29.3,25.1,007,"25 July, 2020"
2011,27.4,31.1,34.4,26.4,32.4,32.0,29.6,31.5,29.9,29.6,31.8,26.8,007,"25 July, 2020"
2012,31.4,34.2,33.6,27.7,34.2,28.0,29.2,31.9,28.1,32.9,30.7,24.3,007,"25 July, 2020"
2013,31.5,31.8,29.4,30.8,33.4,27.2,30.7,31.0,28.1,31.9,30.7,26.0,007,"25 July, 2020"
2014,32.2,33.3,32.4,30.5,34.4,30.4,31.3,29.0,29.2,31.8,29.0,26.3,007,"25 July, 2020"
2015,30.5,31.6,34.0,29.3,31.1,29.2,30.7,28.2,29.2,29.7,30.4,28.9,007,"25 July, 2020"
2016,31.5,34.0,33.3,35.3,35.5,32.2,30.7,34.0,31.2,31.5,33.7,28.3,007,"25 July, 2020"
2017,35.3,36.6,39.5,30.6,38.2,33.5,33.0,35.1,30.7,35.5,34.9,28.7,007,"25 July, 2020"
2018,37.9,36.6,36.3,34.0,37.9,33.2,34.1,35.9,31.9,37.4,35.8,28.4,007,"25 July, 2020"
2019,39.0,37.3,36.8,32.9,38.8,33.2,37.8,36.4,33.3,32.0,29.0,23.8,007,"25 July, 2020"
2020,30.7,30.6,26.8,18.6,21.6,22.4,13.1,0.0,0.0,0.0,0.0,0.0,007,"25 July, 2020"
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,008,"25 July, 2020"
2001,0.7,0.8,1.1,0.8,0.9,0.6,0.4,0.4,0.4,0.7,0.7,1.0,061,"25 July, 2020"
2002,2.9,4.7,3.3,1.5,1.1,0.6,0.6,0.4,0.3,0.5,0.5,0.6,061,"25 July, 2020"
2003,0.7,0.9,1.1,0.8,0.5,0.3,0.4,0.3,0.3,0.3,0.3,0.5,061,"25 July, 2020"
2004,0.8,0.7,1.1,0.9,0.8,0.5,0.4,0.4,0.4,0.4,0.7,1.3,061,"25 July, 2020"
2005,2.0,1.9,2.3,1.9,1.4,0.8,0.7,0.5,0.4,0.8,1.7,1.4,061,"25 July, 2020"
2006,1.8,2.4,3.1,2.3,1.5,0.7,0.5,0.5,0.5,0.3,0.9,0.9,061,"25 July, 2020"
2007,1.2,2.1,2.1,1.4,1.0,0.5,0.5,0.4,0.3,0.6,1.9,1.4,061,"25 July, 2020"
2008,1.3,1.1,1.1,1.1,0.6,0.5,0.6,0.5,0.4,0.5,0.7,1.0,061,"25 July, 2020"
2009,2.3,5.1,5.8,3.1,1.4,0.8,0.6,0.3,0.3,0.4,0.6,0.7,061,"25 July, 2020"
2010,0.8,0.8,0.9,0.8,0.6,0.4,0.4,0.3,0.4,0.5,0.5,0.5,061,"25 July, 2020"
2011,0.7,0.8,1.3,0.8,0.8,0.4,0.5,0.4,0.4,0.4,0.6,0.9,061,"25 July, 2020"
2012,1.7,2.1,2.5,2.0,1.3,0.8,0.6,0.4,0.5,0.4,0.7,0.8,061,"25 July, 2020"
2013,1.7,2.7,3.1,2.3,1.6,0.9,0.9,0.5,0.5,0.6,0.9,1.1,061,"25 July, 2020"
2014,1.3,1.2,1.2,1.0,1.0,0.8,0.6,0.6,0.6,0.6,0.7,0.7,061,"25 July, 2020"
2015,1.3,2.2,2.8,2.0,1.3,0.8,0.8,0.5,0.7,0.8,2.0,1.8,061,"25 July, 2020"
2016,2.3,3.6,3.7,3.0,1.9,1.3,1.1,0.8,0.7,0.9,1.3,1.7,061,"25 July, 2020"
2017,2.4,3.3,3.5,2.3,1.8,1.1,0.8,0.6,0.7,0.7,0.9,0.9,061,"25 July, 2020"
2018,1.5,1.5,1.6,1.5,1.1,0.7,0.8,0.6,0.5,0.7,0.8,0.7,061,"25 July, 2020"
2019,1.3,1.5,1.2,1.0,0.9,0.5,0.6,0.5,0.5,0.6,1.1,1.0,061,"25 July, 2020"
2020,1.7,2.1,2.1,0.7,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,061,"25 July, 2020"
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,"25 July, 2020"
1992,0.0,0.0,0.0,0.0,0.7,0.6,0.4,0.1,0.0,0.0,0.0,0.0,003,"25 July, 2020"
1993,0.0,0.1,0.7,1.6,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,003,"25 July, 2020"
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,"25 July, 2020"
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,"25 July, 2020"
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,003,"25 July, 2020"
1997,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,003,"25 July, 2020"
1998,0.3,0.5,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.4,0.4,0.3,003,"25 July, 2020"
1999,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,003,"25 July, 2020"
2000,0.3,0.3,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,003,"25 July, 2020"
2001,0.0,0.0,0.1,0.1,0.2,0.0,0.1,0.0,0.1,0.0,0.1,0.1,003,"25 July, 2020"
2002,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,003,"25 July, 2020"
2003,0.1,0.3,1.4,0.7,0.5,0.2,0.1,0.0,0.0,0.3,0.5,0.3,003,"25 July, 2020"
2004,0.3,0.6,0.3,0.2,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,003,"25 July, 2020"
2005,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,003,"25 July, 2020"
2006,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,003,"25 July, 2020"
2007,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,003,"25 July, 2020"
2008,0.3,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.6,003,"25 July, 2020"
2009,1.6,1.8,1.3,0.5,0.2,0.2,0.1,0.2,0.1,0.1,0.2,0.2,003,"25 July, 2020"
2010,0.2,0.3,0.3,0.3,0.4,0.5,0.6,0.4,0.4,0.7,0.8,0.7,003,"25 July, 2020"
2011,0.7,0.6,0.3,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.3,0.6,003,"25 July, 2020"
2012,1.2,1.0,0.9,0.8,0.6,0.4,0.3,0.4,0.2,0.4,0.3,0.4,003,"25 July, 2020"
2013,0.8,0.6,0.7,0.7,0.8,0.6,1.0,0.7,0.5,0.5,0.4,0.6,003,"25 July, 2020"
2014,1.1,1.0,0.7,0.7,0.8,0.7,0.6,0.4,0.3,0.3,0.3,0.5,003,"25 July, 2020"
2015,1.1,1.1,0.8,0.8,0.6,0.4,0.4,0.3,0.4,0.4,0.4,0.5,003,"25 July, 2020"
2016,1.0,0.8,1.3,1.3,0.9,0.8,0.8,0.6,0.4,0.5,0.5,0.4,003,"25 July, 2020"
2017,0.8,0.5,0.4,0.4,0.3,0.3,0.4,0.2,0.2,0.5,0.3,0.3,003,"25 July, 2020"
2018,0.6,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.4,0.4,0.4,003,"25 July, 2020"
2019,0.6,0.5,0.5,0.6,0.7,0.5,0.6,0.4,0.3,0.4,0.4,0.3,003,"25 July, 2020"
2020,0.3,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,003,"25 July, 2020"
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,009,"25 July, 2020"
1991,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,010,"25 July, 2020"
1992,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,010,"25 July, 2020"
1993,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,010,"25 July, 2020"
1994,0.1,0.2,0.1,0.1,0.1,0.0,0.1,0.1,0.2,0.1,0.1,0.0,010,"25 July, 2020"
1995,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,010,"25 July, 2020"
1996,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,010,"25 July, 2020"
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,010,"25 July, 2020"
1998,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2000,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,010,"25 July, 2020"
1991,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
1993,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,001,"25 July, 2020"
1999,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2000,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2004,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2016,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001,"25 July, 2020"
1991,1.1,1.2,1.2,1.5,1.2,0.9,1.5,1.4,1.4,2.0,1.8,1.5,011,"25 July, 2020"
1992,1.5,1.4,1.8,1.7,1.7,1.8,1.7,1.3,1.8,1.8,1.6,1.6,011,"25 July, 2020"
1993,1.8,1.7,2.3,1.8,1.6,1.3,1.2,1.5,1.2,1.2,1.5,1.5,011,"25 July, 2020"
1994,1.6,1.6,1.9,1.6,1.6,1.5,1.3,1.4,1.4,1.5,1.7,1.6,011,"25 July, 2020"
1995,1.8,1.5,1.5,1.6,1.6,1.7,1.3,1.5,1.3,1.6,1.5,1.8,011,"25 July, 2020"
1996,1.7,1.7,1.8,2.3,2.3,1.7,2.0,1.9,1.8,2.0,2.0,1.7,011,"25 July, 2020"
1997,2.4,2.2,2.3,3.2,2.7,2.2,2.0,1.8,2.1,1.9,1.8,2.0,011,"25 July, 2020"
1998,2.6,2.3,2.6,2.9,2.7,2.3,2.5,2.5,2.3,2.3,2.4,2.6,011,"25 July, 2020"
1999,2.9,2.6,2.6,2.7,2.7,2.3,2.1,2.4,2.3,2.2,2.6,2.2,011,"25 July, 2020"
2000,3.3,2.5,3.0,2.5,3.2,2.7,2.4,2.5,2.4,2.2,2.1,1.9,011,"25 July, 2020"
2001,3.5,2.5,3.0,2.6,2.9,2.7,2.7,2.6,2.5,2.8,2.6,2.0,011,"25 July, 2020"
2002,3.5,2.7,2.7,2.9,3.1,2.6,2.7,2.5,2.8,2.5,2.7,2.6,011,"25 July, 2020"
2003,3.1,3.1,2.9,2.9,3.2,2.6,2.9,2.5,2.9,2.8,2.5,2.9,011,"25 July, 2020"
2004,2.8,2.8,3.4,3.3,3.4,2.9,3.0,2.7,2.7,2.8,3.1,2.8,011,"25 July, 2020"
2005,3.4,3.0,3.7,3.8,3.4,2.9,2.9,3.3,3.2,3.6,3.7,3.0,011,"25 July, 2020"
2006,3.9,3.7,4.2,3.7,4.4,3.6,3.2,3.2,3.0,3.1,3.2,2.9,011,"25 July, 2020"
2007,3.5,2.9,3.3,3.0,4.0,3.1,2.6,2.8,2.7,3.2,2.7,2.8,011,"25 July, 2020"
2008,2.9,3.1,3.2,3.5,3.3,3.3,2.9,2.6,2.7,3.1,2.9,2.7,011,"25 July, 2020"
